,Customer_Name,Similar_Customer_1,Similar_Customer_2,Similar_Customer_3,Similar_Customer_4,Similar_Customer_5
2199,C_1515434,"('C_2400889', 0.44068360382509175)","('C_1958794', 0.5470460284498335)","('C_940771', 0.5488408218859513)","('C_2384334', 0.5630178224719878)","('C_625423', 0.5805127028688188)"
2200,C_1517152,"('C_544740', 0.6657675902575064)","('C_713005', 0.7285836928096063)","('C_1936893', 0.7381545277220289)","('C_617765', 0.7396680632555106)","('C_1678659', 0.7555568208793396)"
2201,C_1517406,"('C_2023471', 0.37184927416826263)","('C_1906692', 0.3933820448718215)","('C_123105', 0.40106858958045244)","('C_234009', 0.4105856335936514)","('C_2568487', 0.4136695585196337)"
2202,C_1517869,"('C_1531303', 0.7945649122572302)","('C_2187973', 0.7978826820028758)","('C_2542886', 0.7982667485754706)","('C_497354', 0.7982667485754706)","('C_1093067', 0.7998575675563386)"
2203,C_151794,"('C_362620', 0.8176687606276318)","('C_354529', 0.8176687606276318)","('C_1058368', 0.8176687606276318)","('C_1863447', 0.8176687606276318)","('C_103887', 0.8176687606276318)"
2204,C_1518365,"('C_1935509', 0.5531951117964704)","('C_1911303', 0.5897925430259126)","('C_629494', 0.6324385110997288)","('C_131827', 0.6412142504045127)","('C_1841971', 0.6688355725465684)"
2205,C_1518735,"('C_157530', 0.6370923192478422)","('C_1841203', 0.6370923192478422)","('C_336276', 0.759985944536251)","('C_2148656', 0.7606993112747712)","('C_2342575', 0.7696239757796488)"
2206,C_1518950,"('C_1184680', 0.783954944314895)","('C_772226', 0.8)","('C_2019198', 0.8075499102701247)","('C_2332361', 0.8075499102701247)","('C_1713572', 0.8233956857246608)"
2207,C_1519169,"('C_1352311', 0.6666666666666667)","('C_2483930', 0.6666666666666667)","('C_851622', 0.6666666666666667)","('C_1720334', 0.6666666666666667)","('C_2178885', 0.6853805478779942)"
2208,C_1519327,"('C_551194', 0.6343968593165009)","('C_2030021', 0.6571356674123368)","('C_2255935', 0.6837722339831621)","('C_1011348', 0.6837722339831621)","('C_2202116', 0.6837722339831621)"
2209,C_1519758,"('C_736351', 0.7938308902822662)","('C_2586806', 0.8129377574745439)","('C_1172542', 0.8180596424525572)","('C_1044659', 0.8380258151693997)","('C_1033453', 0.8412422431047824)"
2210,C_1519971,"('C_220908', 0.8340207211673375)","('C_912955', 0.839462340316202)","('C_812557', 0.8397498972652229)","('C_456919', 0.8482843615146237)","('C_867163', 0.8482843615146237)"
2211,C_1520257,"('C_1885812', 0.0)","('C_1626247', 0.05888930716838425)","('C_2288320', 0.10626766403388244)","('C_2203904', 0.2755123941394234)","('C_2064219', 0.29508496098812687)"
2212,C_152089,"('C_1913728', 0.7597737540815436)","('C_2423098', 0.7640406344380667)","('C_1278683', 0.7712717978634464)","('C_2233476', 0.8301343924920723)","('C_6970', 0.8384804682072289)"
2213,C_1521240,"('C_1287386', 0.6069092744978116)","('C_1635732', 0.6823347227152718)","('C_599078', 0.7480998012489926)","('C_2102304', 0.7520131548506883)","('C_1616695', 0.7598676217554954)"
2214,C_1521322,"('C_988106', 0.5720632647642256)","('C_2304070', 0.6421160886612076)","('C_1366813', 0.6743305263605353)","('C_160562', 0.7103524555358249)","('C_153828', 0.7157323781925193)"
2215,C_1521324,"('C_1172542', 0.6682572286500869)","('C_342575', 0.6972495548392661)","('C_1044659', 0.7046627494461486)","('C_1741537', 0.7144692582495051)","('C_2586806', 0.7148897795496747)"
2216,C_1521599,"('C_1207587', 0.8256576945689102)","('C_598116', 0.8305204614794084)","('C_851622', 0.8628255064348502)","('C_2483930', 0.8628255064348502)","('C_2089181', 0.8628255064348502)"
2217,C_1521719,"('C_1458438', 0.6601947034687456)","('C_2091731', 0.6623431958787201)","('C_631743', 0.6787230333905607)","('C_277712', 0.6787230333905607)","('C_615850', 0.6968042530975773)"
2218,C_1521734,"('C_2151158', 0.8476503406871456)","('C_176518', 0.8493620081452667)","('C_377048', 0.8612459873377125)","('C_1166610', 0.8628037889232651)","('C_264844', 0.8670207368147518)"
2219,C_1522111,"('C_2230098', 0.7769284893114377)","('C_2371530', 0.7817821097640076)","('C_917200', 0.8197987984515538)","('C_1880042', 0.8476691144566147)","('C_1975886', 0.8818076715131927)"
2220,C_1522310,"('C_2452756', 0.6234272643194954)","('C_990224', 0.6501361492661074)","('C_744337', 0.7139612232263224)","('C_2207031', 0.7230968462794114)","('C_2301594', 0.7481632088000567)"
2221,C_1522906,"('C_868774', 0.38061518904330827)","('C_1771444', 0.4170083948809924)","('C_1018584', 0.4322256817328306)","('C_2505861', 0.4589121878525425)","('C_683994', 0.4685794166982925)"
2222,C_1523981,"('C_949258', 0.8268970415029318)","('C_1133898', 0.8268970415029318)","('C_935842', 0.8268970415029318)","('C_2262852', 0.8775977242032695)","('C_1433935', 0.8775977242032695)"
2223,C_1524070,"('C_1686167', 0.7834594828162684)","('C_1915469', 0.7994920412031219)","('C_1999601', 0.7996707716765418)","('C_1565303', 0.8041214226108343)","('C_1187914', 0.8119643230409097)"
2224,C_1524439,"('C_851622', 0.683772233983162)","('C_2483930', 0.683772233983162)","('C_1352311', 0.683772233983162)","('C_1729865', 0.7366802159495722)","('C_2213924', 0.7763932022500211)"
2225,C_1524679,"('C_1577277', 0.6074336009732728)","('C_1261299', 0.6255044204128016)","('C_1904747', 0.6294048481684862)","('C_1893447', 0.6477003255260104)","('C_595902', 0.6650531528614485)"
2226,C_1524806,"('C_1641511', 0.766798842274522)","('C_1370823', 0.7795695088347123)","('C_813654', 0.8075929848420391)","('C_2304758', 0.8117197595535024)","('C_1271985', 0.8161929604158837)"
2227,C_1524940,"('C_996095', 0.7958758547680684)","('C_276608', 0.8555839203753735)","('C_2184872', 0.85888706183036)","('C_1588515', 0.8682045337529447)","('C_1498424', 0.880671358843086)"
2228,C_1525018,"('C_2244537', 0.502992653880187)","('C_2279593', 0.502992653880187)","('C_810550', 0.502992653880187)","('C_2561348', 0.502992653880187)","('C_1715307', 0.502992653880187)"
2229,C_1525134,"('C_2145813', 0.7661568720920171)","('C_1352311', 0.7661568720920171)","('C_851622', 0.7661568720920171)","('C_1160648', 0.7661568720920171)","('C_2483930', 0.7661568720920171)"
2230,C_152554,"('C_851622', 0.8309691490542968)","('C_1956101', 0.8309691490542968)","('C_1733794', 0.8309691490542968)","('C_2483930', 0.8309691490542968)","('C_862679', 0.8309691490542968)"
2231,C_1525934,"('C_1934069', 0.7693038206974028)","('C_2554456', 0.7958971143781071)","('C_2379079', 0.8011352602023509)","('C_1066306', 0.8120438834424836)","('C_378265', 0.8174258141649446)"
2232,C_1526416,"('C_2491607', 0.35247609176182404)","('C_2121526', 0.4970045451721432)","('C_752711', 0.5318354112154777)","('C_268868', 0.5696137928545)","('C_124796', 0.5797166247331853)"
2233,C_152648,"('C_721630', 0.6670990398239725)","('C_1701606', 0.6729211455215431)","('C_68367', 0.6802083205071763)","('C_2346422', 0.6831797019017816)","('C_782402', 0.6842254738630836)"
2234,C_1526499,"('C_1622666', 0.2683594118040755)","('C_412899', 0.2816169750205266)","('C_1368566', 0.42176187452533465)","('C_223740', 0.43197290948841127)","('C_207643', 0.4871035614816156)"
2235,C_1526695,"('C_685713', 0.3699421652968049)","('C_2323710', 0.38681878742415166)","('C_485178', 0.4836022205056778)","('C_1829247', 0.4836022205056778)","('C_659313', 0.578362978644216)"
2236,C_1526730,"('C_342575', 0.26752359873298226)","('C_1741537', 0.30918506145393987)","('C_1931609', 0.3188043117067313)","('C_1557290', 0.4097000330589029)","('C_1893447', 0.489504469064037)"
2237,C_1526980,"('C_14615', 0.8398718461949128)","('C_777336', 0.8603873522646911)","('C_1298690', 0.8807534708403254)","('C_83472', 0.8867722965855405)","('C_664171', 0.8867722965855405)"
2238,C_1527870,"('C_1352311', 0.44529980377477085)","('C_851622', 0.44529980377477085)","('C_2483930', 0.44529980377477085)","('C_1729865', 0.5381065435127543)","('C_2213924', 0.6077677297236319)"
2239,C_1528220,"('C_1607287', 0.5627793653107273)","('C_1097786', 0.6489521309005033)","('C_277712', 0.6698133472459452)","('C_631743', 0.6698133472459452)","('C_283721', 0.6704187345728672)"
2240,C_1528366,"('C_319957', 0.6700318992461224)","('C_1674594', 0.6776917428179847)","('C_1623196', 0.7418011102528388)","('C_2242316', 0.7668907420867407)","('C_1403943', 0.7817821097640076)"
2241,C_1529106,"('C_839449', 0.6869502855373348)","('C_1269705', 0.7288909946278672)","('C_1367531', 0.7288909946278672)","('C_773301', 0.7443959784808329)","('C_2569701', 0.7537000569842329)"
2242,C_1529418,"('C_1864270', 0.300702196001131)","('C_1237072', 0.38283246573862617)","('C_2081165', 0.41670073038335165)","('C_1641387', 0.44191076835056475)","('C_1573509', 0.47331483761741244)"
2243,C_1529421,"('C_2477194', 0.7821734433251677)","('C_788124', 0.7867765553377486)","('C_643911', 0.7954765666677633)","('C_2091303', 0.8107077131765433)","('C_679047', 0.8182013925935674)"
2244,C_1529579,"('C_1460552', 0.6403613753016748)","('C_2313655', 0.6887248729308041)","('C_370481', 0.7411514479491931)","('C_514905', 0.7886510422724236)","('C_2468129', 0.7886510422724236)"
2245,C_1529839,"('C_2305103', 0.8311376873412655)","('C_1958579', 0.8531068537152571)","('C_851622', 0.8570383004528048)","('C_1037599', 0.8570383004528048)","('C_2483930', 0.8570383004528048)"
2246,C_1529850,"('C_2533816', 0.7418011102528388)","('C_2273847', 0.8309691490542968)","('C_2257015', 0.8703490407885169)","('C_2198939', 0.8709005551264194)","('C_1676089', 0.8770998097691773)"
2247,C_1529894,"('C_1061748', 0.642801460394804)","('C_521796', 0.6465160342315532)","('C_131827', 0.675329712065177)","('C_1960353', 0.7074883343714242)","('C_2534265', 0.7107674753744988)"
2248,C_1530078,"('C_724195', 0.45101180252392936)","('C_1741407', 0.5982251567432155)","('C_1966998', 0.6053532211508961)","('C_527426', 0.7722860200732884)","('C_1843247', 0.776056005369497)"
2249,C_1530092,"('C_2351579', 0.7967147926955517)","('C_118147', 0.7967147926955517)","('C_1553254', 0.7967147926955517)","('C_546504', 0.7987759755470942)","('C_463367', 0.8447265506095929)"
2250,C_1530260,"('C_122947', 0.4628023471687568)","('C_2119005', 0.5037580648477546)","('C_1448353', 0.5595001469945331)","('C_668977', 0.6201438968455313)","('C_486640', 0.6351252656850507)"
2251,C_15303,"('C_1954900', 0.7815158801909241)","('C_1157203', 0.8119964064042879)","('C_732478', 0.8306103429146898)","('C_2243012', 0.8352349613250414)","('C_1008689', 0.8519690382338745)"
2252,C_1530580,"('C_2388122', 0.06953916300254237)","('C_433307', 0.17858521208494293)","('C_593472', 0.29011424446909506)","('C_1373328', 0.44125576338433736)","('C_1816877', 0.500034719735788)"
2253,C_1530589,"('C_631743', 0.518081250227844)","('C_277712', 0.518081250227844)","('C_615850', 0.54520326550183)","('C_2037332', 0.545996069432013)","('C_2091731', 0.54645655571839)"
2254,C_153064,"('C_191180', 0.7093264214244701)","('C_539745', 0.7148095819988296)","('C_207840', 0.726631446118175)","('C_1755728', 0.7311224069093758)","('C_2395905', 0.7665730160349402)"
2255,C_1530662,"('C_851622', 0.7352829425042517)","('C_1352311', 0.7352829425042517)","('C_2483930', 0.7352829425042517)","('C_1420594', 0.7365966829087744)","('C_1729865', 0.779572681765922)"
2256,C_1530728,"('C_2023471', 0.6778271073289462)","('C_123105', 0.6870156607749498)","('C_234009', 0.6945858892411636)","('C_2568487', 0.6968617024613821)","('C_1099185', 0.7018280134298451)"
2257,C_1531206,"('C_82973', 0.27143224296869317)","('C_2094866', 0.5287406078350401)","('C_2351461', 0.638560545543983)","('C_1570787', 0.6473855396209068)","('C_746339', 0.7102037275778073)"
2258,C_1531303,"('C_335712', 0.7113248654051871)","('C_2187973', 0.7677911492422597)","('C_2494781', 0.7887222828865343)","('C_1517869', 0.7945649122572302)","('C_224383', 0.7958758547680684)"
2259,C_1531405,"('C_1371749', 0.8232233047033631)","('C_2346984', 0.8244589882166407)","('C_609751', 0.8256264505673366)","('C_1387750', 0.8372770044173505)","('C_2473690', 0.841886116991581)"
2260,C_1531452,"('C_2188958', 0.7108242184080433)","('C_829599', 0.7267281106560186)","('C_1310155', 0.7297993447237658)","('C_1291962', 0.7440776906111551)","('C_2375278', 0.7617443540422468)"
2261,C_1531656,"('C_2559660', 1.0)","('C_2560824', 1.0)","('C_2560245', 1.0)","('C_2561348', 1.0)","('C_2559565', 1.0)"
2262,C_1531661,"('C_312104', 0.41794574811165286)","('C_806348', 0.42479398984099115)","('C_1114300', 0.49990189932045737)","('C_1609051', 0.5144062085321328)","('C_1223662', 0.5193119079931832)"
2263,C_1531717,"('C_2189562', 0.7040923106180338)","('C_1537045', 0.7051101577804957)","('C_1235163', 0.7130494805419695)","('C_87389', 0.7371630554804917)","('C_1586711', 0.7392603441659624)"
2264,C_1531960,"('C_998908', 0.6046447773263084)","('C_2538923', 0.6239296369599923)","('C_1699680', 0.6359889037857731)","('C_922096', 0.6415171827562106)","('C_332243', 0.6728299964296298)"
2265,C_1532054,"('C_1458438', 0.7099226674446587)","('C_631743', 0.7213812077251547)","('C_277712', 0.7213812077251547)","('C_615850', 0.7370616583058189)","('C_2037332', 0.7375200137311739)"
